CLUSTERID1	interact	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	SharedMotifs	topX
1286	cosine	2969	-1.004	1286.0	0.7516	1286.0	309		
1033	cosine	1811	-0.036	1033.0	0.7659	1033.0	309		
1286	cosine	2962	-0.0	1286.0	0.8566	1286.0	309		
6334	cosine	6335	-18.011	6334.0	0.9136	6334.0	309		
817	cosine	1811	-0.036	817.0	0.7656	817.0	309		
2962	cosine	6334	26.015	2962.0	0.7432	2962.0	309		
1170	cosine	2962	-0.038	1170.0	0.8438	1170.0	309		
1170	cosine	1286	-0.038	1170.0	0.8812	1170.0	309		
817	cosine	3505	0.0	817.0	0.9718	817.0	309		
2962	cosine	2969	-1.004	2962.0	0.8591	2962.0	309		
1286	cosine	1692	0.037	1286.0	0.7476	1286.0	309		
4074	cosine	4501	42.047	4074.0	0.803	4074.0	310		
1842	cosine	5205	-138.068	1842.0	0.7475	1842.0	313		
3952	cosine	3957	0.037	3952.0	0.96	3952.0	317		
1854	cosine	2155	0.0	1854.0	0.802	1854.0	318		
1854	cosine	4044	0.0	1854.0	0.7856	1854.0	318		
12989	cosine	13030	44.027	12989.0	0.917	12989.0	319		
4988	cosine	6149	-0.037	4988.0	0.7649	4988.0	322		
4767	cosine	4860	-0.073	4767.0	0.9311	4767.0	323		
7747	cosine	8979	-28.031	7747.0	0.9878	7747.0	327		
12683	cosine	12686	-290.188	12683.0	0.9455	12683.0	328		
7105	cosine	7728	-0.0	7105.0	0.7946	7105.0	329		
13100	cosine	14150	-72.055	13100.0	0.9724	13100.0	330		
6850	cosine	6879	-41.023	6850.0	0.819	6850.0	333		
1032	cosine	2586	-15.995	1032.0	0.8401	1032.0	335		
1443	cosine	2586	-15.995	1443.0	0.9544	1443.0	335		
1443	cosine	3636	-15.995	1443.0	0.8892	1443.0	335		
1100	cosine	3636	-15.959	1100.0	0.8474	1100.0	335		
2586	cosine	4082	0.0	2586.0	0.8314	2586.0	335		
795	cosine	1032	0.036	795.0	0.9268	795.0	335		
1100	cosine	2586	-15.959	1100.0	0.8691	1100.0	335		
3636	cosine	4082	0.0	3636.0	0.8931	3636.0	335		
1100	cosine	1443	0.036	1100.0	0.9418	1100.0	335		
2586	cosine	3636	-0.0	2586.0	0.9212	2586.0	335		
178	cosine	795	0.0	178.0	0.8751	178.0	335		
14579	cosine	14580	-28.032	14579.0	0.8634	14579.0	336		
8591	cosine	8592	-58.004	8591.0	0.9106	8591.0	340		
6331	cosine	8592	-170.094	6331.0	0.7918	6331.0	340		
575	cosine	654	0.036	575.0	0.9764	575.0	341		
11403	cosine	12956	-28.03	11403.0	0.9591	11403.0	343		
9632	cosine	11922	-46.042	9632.0	0.8406	9632.0	345		
9685	cosine	11922	-28.032	9685.0	0.8122	9685.0	345		
9632	cosine	9685	-18.01	9632.0	0.876	9632.0	345		
3275	cosine	3284	18.01	3275.0	0.723	3275.0	348		
5252	cosine	6047	-28.031	5252.0	0.8386	5252.0	351		
5262	cosine	6047	0.0	5262.0	0.8124	5262.0	351		
5252	cosine	5262	-28.031	5252.0	0.9181	5252.0	351		
3817	cosine	6896	7.006	3817.0	0.7757	3817.0	352		
3338	cosine	3817	39.0	3338.0	0.7428	3338.0	352		
3338	cosine	3758	2.017	3338.0	0.7698	3338.0	352		
3338	cosine	6226	46.006	3338.0	0.9085	3338.0	352		
3758	cosine	4282	74.036	3758.0	0.7599	3758.0	352		
3758	cosine	7459	27.994	3758.0	0.9105	3758.0	352		
3805	cosine	6226	-28.031	3805.0	0.901	3805.0	352		
4282	cosine	7459	-46.042	4282.0	0.7386	4282.0	352		
3338	cosine	6896	46.006	3338.0	0.9135	3338.0	352		
3805	cosine	6896	-28.031	3805.0	0.9019	3805.0	352		
3338	cosine	3805	74.037	3338.0	0.8643	3338.0	352		
6226	cosine	6896	0.0	6226.0	0.9652	6226.0	352		
541	cosine	3805	-54.047	541.0	0.7222	541.0	352		
409	cosine	541	-0.0	409.0	0.9242	409.0	352		
1309	cosine	5972	15.995	1309.0	0.7614	1309.0	353		
1309	cosine	1352	0.036	1309.0	0.9271	1309.0	353		
8993	cosine	9005	0.038	8993.0	0.9281	8993.0	354		
1253	cosine	2644	0.036	1253.0	0.7529	1253.0	355		
2644	cosine	4828	-0.036	2644.0	0.8823	2644.0	355		
4026	cosine	4828	-0.036	4026.0	0.8294	4026.0	355		
2990	cosine	4828	-0.036	2990.0	0.8445	2990.0	355		
2644	cosine	3808	-0.036	2644.0	0.8848	2644.0	355		
2990	cosine	4026	0.0	2990.0	0.8071	2990.0	355		
2644	cosine	4026	-0.0	2644.0	0.8485	2644.0	355		
3808	cosine	4828	0.0	3808.0	0.857	3808.0	355		
2644	cosine	2990	-0.0	2644.0	0.9018	2644.0	355		
1253	cosine	4828	0.0	1253.0	0.7846	1253.0	355		
2990	cosine	3808	-0.036	2990.0	0.8739	2990.0	355		
1804	cosine	1966	0.037	1804.0	0.9008	1804.0	357		
1505	cosine	1966	0.037	1505.0	0.7181	1505.0	357		
1505	cosine	1804	0.0	1505.0	0.7693	1505.0	357		
8260	cosine	9348	3.995	8260.0	0.7449	8260.0	358		
8933	cosine	8968	-24.003	8933.0	0.7924	8933.0	359		
9206	cosine	10214	-28.031	9206.0	0.9214	9206.0	359		
8968	cosine	9465	21.986	8968.0	0.7832	8968.0	359		
8933	cosine	9465	-2.017	8933.0	0.8689	8933.0	359		
9206	cosine	9465	-26.015	9206.0	0.7346	9206.0	359		
3635	cosine	3853	0.0	3635.0	0.951	3635.0	361		
8606	cosine	8761	45.058	8606.0	0.885	8606.0	364		
8603	cosine	8606	-28.031	8603.0	0.9717	8603.0	364		
1567	cosine	2342	-14.015	1567.0	0.8526	1567.0	365		
2787	cosine	4405	-0.061	2787.0	0.7243	2787.0	365		
2342	cosine	4405	-0.061	2342.0	0.7168	2342.0	365		
2342	cosine	2787	0.001	2342.0	0.8683	2342.0	365		
10492	cosine	13071	256.163	10492.0	0.97	10492.0	366		
10786	cosine	13071	-42.047	10786.0	0.9817	10786.0	366		
8858	cosine	12025	-44.026	8858.0	0.7004	8858.0	369		
1298	cosine	1544	-44.026	1298.0	0.9915	1298.0	370		
5167	cosine	6856	-40.031	5167.0	0.7658	5167.0	372		
933	cosine	939	-12.0	933.0	0.8344	933.0	373		
5478	cosine	6883	0.0	5478.0	0.7802	5478.0	375		
5235	cosine	7777	0.0	5235.0	0.7176	5235.0	375		
7777	cosine	8822	-14.016	7777.0	0.7986	7777.0	375		
5478	cosine	7777	15.995	5478.0	0.7472	5478.0	375		
5478	cosine	8822	1.979	5478.0	0.7396	5478.0	375		
1508	cosine	5373	-0.021	1508.0	0.7974	1508.0	376		
2056	cosine	3809	-30.01	2056.0	0.7714	2056.0	377		
2485	cosine	3886	0.0	2485.0	0.9084	2485.0	377		
2056	cosine	2485	0.0	2056.0	0.8453	2056.0	377		
2056	cosine	3886	0.0	2056.0	0.7991	2056.0	377		
3809	cosine	3886	30.011	3809.0	0.8031	3809.0	377		
2485	cosine	3809	-30.01	2485.0	0.8036	2485.0	377		
9802	cosine	11284	0.0	9802.0	0.9855	9802.0	381		
11284	cosine	12114	-14.016	11284.0	0.9905	11284.0	381		
9802	cosine	11283	17.027	9802.0	0.9846	9802.0	381		
9825	cosine	11283	-0.0	9825.0	0.995	9825.0	381		
9635	cosine	11419	-28.031	9635.0	0.9876	9635.0	381		
9802	cosine	12114	-14.016	9802.0	0.9861	9802.0	381		
9635	cosine	11283	-0.0	9635.0	0.9848	9635.0	381		
9062	cosine	11283	-42.047	9062.0	0.9855	9062.0	381		
4997	cosine	9468	-70.078	4997.0	0.7145	4997.0	383		
9468	cosine	9894	-14.015	9468.0	0.7802	9468.0	383		
8179	cosine	8958	-14.016	8179.0	0.8636	8179.0	385		
8179	cosine	8303	-12.0	8179.0	0.8883	8179.0	385		
4851	cosine	5628	15.957	4851.0	0.7434	4851.0	386		
2356	cosine	6483	-2.016	2356.0	0.761	2356.0	388		
6483	cosine	7254	0.0	6483.0	0.7889	6483.0	388		
6432	cosine	8610	-170.094	6432.0	0.7587	6432.0	389		
8376	cosine	8610	-27.994	8376.0	0.8142	8376.0	389		
8183	cosine	8610	-14.016	8183.0	0.7952	8183.0	389		
8183	cosine	8376	13.978	8183.0	0.8261	8183.0	389		
8008	cosine	8183	-27.995	8008.0	0.8467	8008.0	389		
7884	cosine	9141	-28.031	7884.0	0.9564	7884.0	391		
10765	cosine	12715	-14.015	10765.0	0.8249	10765.0	394		
13182	cosine	13357	0.0	13182.0	0.9704	13182.0	396		
4779	cosine	13182	-0.0	4779.0	0.7989	4779.0	396		
4779	cosine	8633	-26.015	4779.0	0.7644	4779.0	396		
4779	cosine	13357	0.0	4779.0	0.8249	4779.0	396		
4953	cosine	8633	-26.015	4953.0	0.7684	4953.0	396		
4779	cosine	4953	0.0	4779.0	0.8927	4779.0	396		
4779	cosine	7129	42.011	4779.0	0.7737	4779.0	396		
389	cosine	1176	-14.016	389.0	0.8656	389.0	401		
384	cosine	920	-13.012	384.0	0.7183	384.0	401		
384	cosine	423	-0.017	384.0	0.8793	384.0	401		
39	cosine	389	18.01	39.0	0.7153	39.0	401	gnps_motif_14.m2m	
277	cosine	920	-14.016	277.0	0.8044	277.0	401		
39	cosine	384	17.007	39.0	0.7013	39.0	401		
196	cosine	587	15.995	196.0	0.7469	196.0	401		
39	cosine	396	-14.016	39.0	0.9567	39.0	401		
389	cosine	920	-14.016	389.0	0.8573	389.0	401	gnps_motif_38.m2m	
277	cosine	389	0.0	277.0	0.9618	277.0	401		
513	cosine	1176	49.98	513.0	0.8428	513.0	401		
277	cosine	1176	-14.016	277.0	0.8287	277.0	401		
39	cosine	196	-63.995	39.0	0.734	39.0	401		
384	cosine	389	1.003	384.0	0.827	384.0	401		
920	cosine	1176	-0.0	920.0	0.9107	920.0	401	gnps_motif_3.m2m	
277	cosine	384	-1.003	277.0	0.8056	277.0	401		
196	cosine	513	18.01	196.0	0.8251	196.0	401		
1111	cosine	1176	-0.011	1111.0	0.7023	1111.0	401		
277	cosine	284	-0.036	277.0	0.961	277.0	401		
391	cosine	396	-0.013	391.0	0.9904	391.0	401		
513	cosine	1773	15.995	513.0	0.9142	513.0	401		
284	cosine	389	0.036	284.0	0.9896	284.0	401	gnps_motif_14.m2m	
9755	cosine	11810	-42.047	9755.0	0.9958	9755.0	410		
4137	cosine	5379	-26.016	4137.0	0.8213	4137.0	411	urine_mass2motif_93.m2m	
9129	cosine	9772	-2.016	9129.0	0.739	9129.0	414		
9129	cosine	9145	-24.0	9129.0	0.776	9129.0	414		
9145	cosine	9772	21.984	9145.0	0.8439	9145.0	414		
13033	cosine	14581	0.0	13033.0	0.9018	13033.0	418		
4764	cosine	11769	0.0	4764.0	0.9331	4764.0	419	urine_mass2motif_18.m2m	
4764	cosine	12325	-0.0	4764.0	0.9176	4764.0	419	urine_mass2motif_18.m2m	
4764	cosine	12720	-0.0	4764.0	0.9099	4764.0	419	urine_mass2motif_18.m2m	
11769	cosine	12720	-0.0	11769.0	0.9848	11769.0	419	urine_mass2motif_18.m2m	
12325	cosine	12720	0.0	12325.0	0.9841	12325.0	419	urine_mass2motif_18.m2m	
11769	cosine	12325	-0.0	11769.0	0.9946	11769.0	419	urine_mass2motif_18.m2m	
1267	cosine	1520	-44.026	1267.0	0.7191	1267.0	421		
7772	cosine	12379	-84.094	7772.0	0.9042	7772.0	422		
6751	cosine	6984	-14.016	6751.0	0.8442	6751.0	425		
3973	cosine	4204	0.0	3973.0	0.9298	3973.0	428		
12182	cosine	14345	-7.99	12182.0	0.8263	12182.0	430		
4209	cosine	4274	-0.021	4209.0	0.7745	4209.0	431		
5053	cosine	5463	-0.073	5053.0	0.7348	5053.0	432		
4775	cosine	5463	0.0	4775.0	0.7755	4775.0	432		
4507	cosine	5977	0.0	4507.0	0.7944	4507.0	434		
5602	cosine	5977	0.0	5602.0	0.849	5602.0	434		
4507	cosine	5602	0.0	4507.0	0.7405	4507.0	434		
222	cosine	773	-14.016	222.0	0.7706	222.0	435		
8187	cosine	8375	13.979	8187.0	0.9838	8187.0	437		
3366	cosine	3761	-0.036	3366.0	0.8037	3366.0	438		
2074	cosine	2137	30.01	2074.0	0.9369	2074.0	442		
2074	cosine	2503	0.0	2074.0	0.9601	2074.0	442		
2137	cosine	2503	-30.01	2137.0	0.9738	2137.0	442		
11357	cosine	11962	-14.016	11357.0	0.9152	11357.0	443		
5527	cosine	5810	0.0	5527.0	0.8322	5527.0	445		
11578	cosine	11614	-74.073	11578.0	0.9558	11578.0	446		
11614	cosine	11619	-45.058	11614.0	0.9444	11614.0	446		
12655	cosine	13005	0.0	12655.0	0.974	12655.0	448		
11860	cosine	12655	0.0	11860.0	0.9777	11860.0	448		
11860	cosine	13005	0.0	11860.0	0.9963	11860.0	448		
12233	cosine	13005	0.0	12233.0	0.9632	12233.0	448		
11860	cosine	12233	0.0	11860.0	0.9655	11860.0	448		
12233	cosine	12655	0.0	12233.0	0.965	12233.0	448		
1397	cosine	3036	15.995	1397.0	0.8179	1397.0	449		
5603	cosine	5790	0.0	5603.0	0.8104	5603.0	451		
5603	cosine	6156	-0.057	5603.0	0.7125	5603.0	451		
6156	cosine	6345	0.0	6156.0	0.9282	6156.0	451		
8216	cosine	10250	-42.047	8216.0	0.9178	8216.0	457		
8657	cosine	9075	-50.016	8657.0	0.9328	8657.0	460		
5206	cosine	5550	-0.0	5206.0	0.8769	5206.0	462		
10268	cosine	10289	18.011	10268.0	0.8808	10268.0	463		
7095	cosine	7096	18.012	7095.0	0.8419	7095.0	465		
1810	cosine	9719	-10.057	1810.0	0.8078	1810.0	469	gnps_motif_49.m2m	
5005	cosine	7425	-42.01	5005.0	0.738	5005.0	470		
5005	cosine	5271	-0.0	5005.0	0.7901	5005.0	470		
5271	cosine	7425	-42.01	5271.0	0.719	5271.0	470		
2014	cosine	2455	0.0	2014.0	0.9362	2014.0	472		
1555	cosine	2014	-0.037	1555.0	0.7945	1555.0	472		
1555	cosine	2455	-0.037	1555.0	0.749	1555.0	472		
7976	cosine	8727	14.016	7976.0	0.8161	7976.0	474		
2076	cosine	2848	-14.015	2076.0	0.8004	2076.0	481		
11994	cosine	13499	-28.031	11994.0	0.9865	11994.0	485		
14283	cosine	14297	-28.031	14283.0	0.805	14283.0	486		
10571	cosine	12635	18.01	10571.0	0.9069	10571.0	490		
9706	cosine	12635	17.026	9706.0	0.8799	9706.0	490		
9282	cosine	12635	18.011	9282.0	0.8675	9282.0	490		
9282	cosine	9531	0.0	9282.0	0.8793	9282.0	490		
11811	cosine	12441	-14.016	11811.0	0.8424	11811.0	492		
5824	cosine	6692	-0.001	5824.0	0.7097	5824.0	493		
7169	cosine	13662	-84.13	7169.0	0.919	7169.0	496		
7169	cosine	7545	-14.015	7169.0	0.9393	7169.0	496		
4842	cosine	5136	0.0	4842.0	0.9418	4842.0	499		
10947	cosine	12478	-28.031	10947.0	0.8853	10947.0	501		
10947	cosine	11412	-26.016	10947.0	0.8267	10947.0	501		
11412	cosine	12478	-2.016	11412.0	0.8468	11412.0	501		
10133	cosine	11412	-28.031	10133.0	0.8539	10133.0	501		
6080	cosine	6531	0.0	6080.0	0.8817	6080.0	503		
5843	cosine	6080	-12.001	5843.0	0.8262	5843.0	503		
7930	cosine	14296	-336.303	7930.0	0.8237	7930.0	504		
14291	cosine	14296	35.037	14291.0	0.8249	14291.0	504		
1987	cosine	2921	162.053	1987.0	0.8391	1987.0	506		
3246	cosine	3305	-0.032	3246.0	0.9108	3246.0	509		
7162	cosine	8105	-54.083	7162.0	0.8414	7162.0	513		
7975	cosine	7992	35.037	7975.0	0.7368	7975.0	516		
1746	cosine	1869	0.036	1746.0	0.8884	1746.0	520		
11545	cosine	13478	-14.015	11545.0	0.9209	11545.0	521		
6553	cosine	6764	0.0	6553.0	0.9938	6553.0	526		
2987	cosine	6553	27.995	2987.0	0.8664	2987.0	526		
2987	cosine	6764	27.995	2987.0	0.865	2987.0	526		
1563	cosine	1585	1.003	1563.0	0.7388	1563.0	529		
1563	cosine	1578	-0.992	1563.0	0.8625	1563.0	529		
1578	cosine	1585	1.995	1578.0	0.7998	1578.0	529		
6210	cosine	8505	0.001	6210.0	0.7754	6210.0	530	gnps_motif_43.m2m	
11044	cosine	11915	0.0	11044.0	0.9208	11044.0	531		
1209	cosine	1601	36.021	1209.0	0.7906	1209.0	532		
1905	cosine	3039	0.0	1905.0	0.7241	1905.0	532		
1920	cosine	3767	-26.014	1920.0	0.7741	1920.0	532		
1208	cosine	1601	0.0	1208.0	0.8445	1208.0	532		
1203	cosine	1209	179.079	1203.0	0.846	1203.0	532		
1905	cosine	1920	-15.995	1905.0	0.7599	1905.0	532		
1208	cosine	1560	-36.021	1208.0	0.78	1208.0	532		
3767	cosine	7351	27.994	3767.0	0.7483	3767.0	532		
1203	cosine	1560	179.08	1203.0	0.7424	1203.0	532		
1208	cosine	1209	-36.021	1208.0	0.9459	1208.0	532		
1209	cosine	1560	0.0	1209.0	0.8229	1209.0	532		
1208	cosine	1920	87.995	1208.0	0.7442	1208.0	532		
3858	cosine	3871	30.011	3858.0	0.7428	3858.0	533		
12861	cosine	13474	-14.016	12861.0	0.9957	12861.0	534		
3340	cosine	4012	0.036	3340.0	0.8594	3340.0	535		
3340	cosine	3814	0.0	3340.0	0.8602	3340.0	535		
1654	cosine	1728	30.01	1654.0	0.7957	1654.0	536		
1586	cosine	1641	17.027	1586.0	0.8878	1586.0	541		
1892	cosine	2636	-0.0	1892.0	0.7124	1892.0	546		
12261	cosine	12484	0.0	12261.0	0.944	12261.0	547		
2482	cosine	2743	0.0	2482.0	0.8988	2482.0	552		
9312	cosine	9968	-14.016	9312.0	0.8936	9312.0	557		
8779	cosine	8888	-0.0	8779.0	0.8759	8779.0	567		
11935	cosine	12811	-2.016	11935.0	0.8047	11935.0	568		
12811	cosine	13622	-43.042	12811.0	0.717	12811.0	568		
2044	cosine	2605	0.001	2044.0	0.8527	2044.0	570		
721	cosine	900	0.0	721.0	0.8356	721.0	572		
12369	cosine	12639	24.0	12369.0	0.8052	12369.0	574		
9898	cosine	11648	30.008	9898.0	0.9737	9898.0	577		
9849	cosine	11648	-14.018	9849.0	0.9802	9849.0	577		
10733	cosine	12908	-14.016	10733.0	0.9286	10733.0	582		
7230	cosine	9368	-28.031	7230.0	0.7739	7230.0	583		
6277	cosine	9368	-32.026	6277.0	0.7072	6277.0	583		
11014	cosine	11112	88.051	11014.0	0.9775	11014.0	586		
11900	cosine	12161	-27.048	11900.0	0.9106	11900.0	589		
